price_billion,area_m2,bedrooms_num,district,direction,furniture_std,legal_std,floors_num,frontage_m,road_width_m
6.0,35.0,4.0,Hoàng Mai,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.3,4.0
7.85,43.0,4.0,Thanh Xuân,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,5.0,4.0
11.55,60.0,6.0,Hoàng Mai,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,5.0,4.0
6.65,35.0,4.5,Bắc Từ Liêm,Không rõ,Không rõ,Không rõ,5.0,6.0,5.0
6.0,40.0,7.0,Nam Từ Liêm,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,4.5,3.5
3.8,46.0,4.0,Hà Đông,Không rõ,Cơ bản,Khác,4.0,4.5,4.0
9.7,35.0,3.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,3.5,2.0
12.5,57.0,5.0,Tây Hồ,Không rõ,Không rõ,Không rõ,5.0,6.0,5.0
5.95,35.0,3.0,Nam Từ Liêm,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.0,3.0
6.2,37.0,2.0,Hoàng Mai,Không rõ,Cơ bản,HĐMB,3.0,3.5,2.5
9.95,42.0,4.0,Tây Hồ,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.0,4.0
6.7,33.0,3.0,Long Biên,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,3.6,4.0
5.5,35.0,3.0,Khác,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,5.0,4.0
26.0,65.0,7.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,7.0,4.0,3.3
7.48,32.0,3.0,Tây Hồ,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.0,3.0
28.8,76.0,3.0,Hai Bà Trưng,Bắc,Đầy đủ,Sổ đỏ/Sổ hồng,3.0,5.7,3.0
5.1,35.0,6.0,Hà Đông,Đông - Bắc,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.5,4.0
3.73,32.0,3.0,Khác,Tây - Bắc,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,3.5,3.0
5.45,40.0,4.0,Hoài Đức,Tây - Nam,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,5.0,6.0
5.5,77.0,5.0,Hoài Đức,Đông,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,4.0,4.0
12.0,40.0,6.0,Hai Bà Trưng,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.5,3.0
9.2,32.0,3.0,Nam Từ Liêm,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,3.6,3.5
10.6,45.0,5.0,Tây Hồ,Không rõ,Không rõ,Không rõ,5.0,6.0,5.0
9.85,35.0,3.0,Hoàng Mai,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,3.3,4.0
11.3,45.0,6.0,Hai Bà Trưng,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,3.3,3.0
5.95,35.0,3.0,Nam Từ Liêm,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.0,3.0
17.1,65.0,17.0,Hai Bà Trưng,Không rõ,Không rõ,Không rõ,7.0,4.5,2.5
12.6,42.0,5.0,Thanh Xuân,Không rõ,Không rõ,Không rõ,5.0,4.2,4.0
69.5,160.0,5.0,Nam Từ Liêm,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,9.0,6.5,3.5
13.5,65.0,7.0,Nam Từ Liêm,Đông - Nam,Cơ bản,Sổ đỏ/Sổ hồng,6.0,6.3,5.0
8.8,39.3,7.0,Nam Từ Liêm,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,3.83,3.0
7.48,32.0,3.0,Ba Đình,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.0,3.0
14.8,30.0,6.0,Cầu Giấy,Không rõ,Cơ bản,Sổ đỏ/Sổ hồng,5.0,3.0,6.0
8.2,33.0,5.0,Cầu Giấy,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.8,6.0
19.0,40.0,4.0,Cầu Giấy,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.8,10.0
7.6,30.0,3.0,Hoàng Mai,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,4.25,4.0
10.0,38.0,3.0,Hoàng Mai,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.1,4.0
9.9,38.0,4.0,Đống Đa,Không rõ,Không rõ,Không rõ,5.0,4.5,3.3
7.6,40.0,4.0,Hoàng Mai,Đông - Nam,Cơ bản,Sổ đỏ/Sổ hồng,6.0,4.25,4.0
9.0,40.0,3.0,Hoàng Mai,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.0,2.5
27.0,61.8,5.0,Cầu Giấy,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.8,10.0
14.0,50.0,4.0,Hoàng Mai,Đông - Bắc,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,4.5,6.0
8.9,35.0,3.0,Hoàng Mai,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,4.0,3.0
24.4,71.0,5.0,Hai Bà Trưng,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,5.0,12.0
6.35,38.0,3.0,Hoàng Mai,Đông - Nam,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.0,4.0
8.5,41.0,4.0,Hoàng Mai,Đông - Nam,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,5.0,4.0
8.7,36.0,3.0,Nam Từ Liêm,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,4.0,3.5
13.6,50.0,5.0,Hà Đông,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,4.5,10.0
14.0,50.0,4.0,Hai Bà Trưng,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.5,3.0
10.9,56.0,5.0,Nam Từ Liêm,Không rõ,Không rõ,Không rõ,5.5,4.5,3.5
31.0,100.0,4.0,Tây Hồ,Không rõ,Cơ bản,Sổ đỏ/Sổ hồng,4.0,8.7,6.0
16.0,88.0,4.0,Khác,Không rõ,Không rõ,Không rõ,4.0,5.0,4.0
36.0,288.0,4.0,Khác,Không rõ,Không rõ,Không rõ,4.0,8.0,4.0
27.0,80.0,5.0,Khác,Đông - Bắc,Không nội thất,Khác,5.0,5.0,13.0
58.0,165.6,4.0,Khác,Đông - Nam,Không rõ,Sổ đỏ/Sổ hồng,4.0,9.2,7.0
69.0,203.0,4.0,Hà Đông,Đông - Nam,Không rõ,Sổ đỏ/Sổ hồng,3.0,4.5,40.0
24.42,222.0,4.0,Hoài Đức,Đông - Bắc,Không rõ,Sổ đỏ/Sổ hồng,4.0,12.0,13.0
11.85,80.0,6.0,Hoài Đức,Tây - Nam,Không nội thất,Sổ đỏ/Sổ hồng,5.0,5.0,12.0
18.5,67.5,5.0,Hà Đông,Đông - Nam,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.5,10.0
172.0,288.0,5.0,Cầu Giấy,Tây - Nam,Cơ bản,Sổ đỏ/Sổ hồng,8.0,16.0,50.0
41.0,148.0,8.0,Thanh Xuân,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,6.0,7.2,20.0
13.3,120.0,4.0,Khác,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,2.0,8.0,10.0
23.0,75.0,7.0,Hà Đông,Đông - Bắc,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,5.0,30.0
71.3,230.0,5.0,Tây Hồ,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,10.0,30.0
15.0,90.0,8.0,Khác,Không rõ,Không rõ,Không rõ,6.0,6.0,4.0
25.0,120.0,4.0,Khác,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,4.0,5.0,4.0
18.9,75.0,8.0,Khác,Tây - Nam,Không nội thất,Đang chờ sổ,5.0,5.0,17.0
52.0,150.0,5.0,Tây Hồ,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,4.0,7.0,21.0
17.0,62.5,4.0,Khác,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,4.0,5.0,4.0
14.5,90.0,8.0,Khác,Không rõ,Không rõ,Không rõ,5.0,5.0,4.0
22.85,126.0,4.0,Khác,Không rõ,Không rõ,Không rõ,4.0,5.0,4.0
52.5,140.0,5.0,Tây Hồ,Không rõ,Không rõ,Không rõ,5.0,7.0,5.0
52.5,150.0,5.0,Tây Hồ,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,6.0,30.0
16.3,96.0,6.0,Khác,Tây - Nam,Không nội thất,HĐMB,4.0,8.0,13.0
52.0,150.0,6.0,Tây Hồ,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,7.0,17.5
35.0,288.0,4.0,Khác,Đông - Nam,Không nội thất,HĐMB,4.0,12.0,25.0
32.86,228.0,5.0,Khác,Đông - Nam,Không rõ,Sổ đỏ/Sổ hồng,4.0,5.0,4.0
69.3,140.0,4.0,Tây Hồ,Đông - Nam,Không nội thất,Sổ đỏ/Sổ hồng,4.0,7.0,17.5
11.2,50.0,4.0,Khác,Không rõ,Không rõ,Không rõ,5.0,5.0,4.0
11.0,50.0,4.0,Khác,Không rõ,Không rõ,HĐMB,4.0,5.0,4.0
29.8,76.0,5.0,Nam Từ Liêm,Không rõ,Không rõ,Không rõ,4.0,4.5,3.5
116.4,300.0,4.0,Khác,Đông - Nam,Không rõ,Không rõ,3.0,5.0,4.0
48.0,126.0,5.0,Tây Hồ,Tây - Nam,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,6.5,6.0
14.5,90.0,4.0,Khác,Không rõ,Không rõ,Không rõ,4.0,5.0,4.0
18.0,63.0,4.0,Khác,Không rõ,Không rõ,Không rõ,4.0,5.0,4.0
51.6,120.0,5.0,Tây Hồ,Không rõ,Không nội thất,HĐMB,4.0,10.0,30.0
18.0,62.5,4.0,Khác,Không rõ,Cơ bản,Sổ đỏ/Sổ hồng,4.0,5.0,4.0
15.5,100.0,4.0,Hoài Đức,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,5.0,17.0
10.5,50.0,4.0,Khác,Đông - Nam,Không rõ,HĐMB,4.0,5.0,4.0
26.0,150.0,4.0,Khác,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,4.0,5.0,4.0
15.32,77.0,4.0,Khác,Đông - Nam,Không rõ,Sổ đỏ/Sổ hồng,5.0,5.0,22.0
17.0,62.5,4.0,Khác,Không rõ,Không rõ,Không rõ,4.0,5.0,4.0
16.0,75.0,4.0,Khác,Đông - Nam,Không rõ,Sổ đỏ/Sổ hồng,5.0,5.0,22.0
72.0,120.0,6.0,Tây Hồ,Nam,Không rõ,Không rõ,6.0,6.0,30.0
49.5,176.0,3.0,Long Biên,Đông - Nam,Không rõ,Sổ đỏ/Sổ hồng,3.0,8.0,5.0
53.0,105.0,8.0,Tây Hồ,Đông - Nam,Cơ bản,Sổ đỏ/Sổ hồng,7.0,7.0,25.0
23.0,120.0,8.0,Khác,Tây - Bắc,Không nội thất,HĐMB,4.0,8.0,4.0
42.48,236.0,5.0,Hà Đông,Đông - Bắc,Không nội thất,Sổ đỏ/Sổ hồng,4.0,11.0,25.0
145.0,300.0,5.0,Tây Hồ,Tây - Bắc,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,6.0,5.0
95.0,330.0,3.0,Long Biên,Tây - Bắc,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,13.5,50.0
16.0,75.0,4.0,Khác,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,5.0,40.0
39.0,180.0,4.0,Hà Đông,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,4.5,4.0
16.0,75.0,4.0,Khác,Tây - Bắc,Không rõ,Không rõ,5.0,5.0,16.0
64.0,478.0,5.0,Nam Từ Liêm,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.5,3.5
30.0,168.7,5.0,Nam Từ Liêm,Không rõ,Không rõ,Không rõ,5.5,4.5,3.5
70.0,230.0,5.0,Tây Hồ,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,10.0,30.0
30.5,178.0,5.0,Nam Từ Liêm,Không rõ,Không rõ,Không rõ,5.5,4.5,3.5
36.5,180.0,4.0,Hà Đông,Không rõ,Không nội thất,Sổ đỏ/Sổ hồng,5.0,10.0,4.0
74.59,140.0,4.0,Tây Hồ,Đông,Không nội thất,Không rõ,4.0,7.0,13.5
15.3,76.4,4.0,Khác,Không rõ,Không nội thất,Sổ đỏ/Sổ hồng,5.0,5.0,12.0
21.5,178.0,7.0,Hoài Đức,Đông - Bắc,Không nội thất,Sổ đỏ/Sổ hồng,5.0,12.8,13.0
74.4,310.0,8.0,Hoàng Mai,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,15.0,12.0
86.0,322.0,6.0,Hoàng Mai,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,4.0,15.0,13.0
35.0,150.0,4.0,Khác,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,3.0,10.0,4.0
39.0,140.0,5.0,Nam Từ Liêm,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,11.0,10.0
24.5,75.0,6.0,Hai Bà Trưng,Không rõ,Cơ bản,Sổ đỏ/Sổ hồng,6.0,8.0,8.0
12.0,75.0,4.0,Khác,Không rõ,Không rõ,HĐMB,4.0,5.0,4.0
100.0,120.0,5.0,Tây Hồ,Không rõ,Không rõ,Không rõ,5.0,6.0,40.0
15.0,62.5,4.0,Khác,Không rõ,Không nội thất,HĐMB,5.0,13.0,5.0
20.5,90.0,5.0,Nam Từ Liêm,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.5,4.5,3.5
29.53,75.0,6.0,Khác,Đông - Bắc,Không nội thất,Sổ đỏ/Sổ hồng,5.0,5.0,13.0
23.7,75.0,5.0,Khác,Tây - Bắc,Không nội thất,HĐMB,5.0,5.0,13.0
15.84,352.0,6.0,Khác,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,4.0,15.0,4.0
15.2,58.4,4.0,Hà Đông,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,4.5,4.0
11.0,50.0,6.0,Khác,Đông - Nam,Cơ bản,HĐMB,4.0,5.0,10.5
11.2,50.0,6.0,Khác,Tây - Bắc,Không rõ,HĐMB,4.0,5.0,12.5
43.0,83.0,8.0,Tây Hồ,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,6.0,20.0
81.0,288.0,4.0,Khác,Không rõ,Không rõ,Không rõ,4.0,5.0,4.0
34.0,120.0,4.0,Hà Đông,Tây - Bắc,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,6.0,10.0
31.0,150.0,4.0,Khác,Đông - Nam,Không rõ,Sổ đỏ/Sổ hồng,4.0,8.0,13.0
36.0,200.0,4.0,Hà Đông,Không rõ,Không rõ,Không rõ,5.0,4.5,4.0
46.0,127.5,4.0,Khác,Không rõ,Không rõ,Không rõ,4.0,5.0,4.0
72.0,120.0,6.0,Tây Hồ,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,6.0,6.0,30.0
31.0,93.8,4.0,Hoàng Mai,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.25,4.0
19.8,100.0,4.0,Hoài Đức,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,4.0,4.6,3.25
15.0,70.0,4.0,Khác,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,5.0,4.0
38.26,109.0,8.0,Hoàng Mai,Nam,Cơ bản,Sổ đỏ/Sổ hồng,5.0,5.0,22.0
20.0,98.0,4.0,Hoài Đức,Không rõ,Không rõ,Không rõ,4.0,4.6,3.25
23.9,67.0,6.0,Khác,Tây - Bắc,Không nội thất,HĐMB,5.0,5.0,24.0
37.0,225.0,4.0,Hà Đông,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,4.0,4.5,4.0
90.0,180.0,5.0,Tây Hồ,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,9.0,30.0
56.0,150.0,5.0,Tây Hồ,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,6.0,5.0
38.9,90.0,4.0,Long Biên,Đông,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,6.0,12.0
113.5,307.0,4.0,Long Biên,Không rõ,Không rõ,Không rõ,5.0,5.0,5.0
80.0,225.0,4.0,Hà Đông,Tây - Bắc,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,9.0,4.0
55.0,115.0,4.0,Ba Đình,Nam,Cơ bản,Sổ đỏ/Sổ hồng,5.0,5.0,4.0
82.0,220.0,4.0,Long Biên,Đông - Nam,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,10.0,15.0
31.0,116.0,4.5,Bắc Từ Liêm,Không rõ,Không rõ,HĐMB,5.0,6.0,5.0
20.5,73.8,5.0,Nam Từ Liêm,Không rõ,Không rõ,Không rõ,5.0,4.5,3.5
50.0,122.0,4.0,Ba Đình,Không rõ,Không rõ,Không rõ,8.0,6.0,4.0
36.5,165.0,5.0,Nam Từ Liêm,Tây - Bắc,Không rõ,Sổ đỏ/Sổ hồng,5.5,10.0,17.0
31.5,144.0,4.0,Hà Đông,Đông - Nam,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,29.0,4.0
108.0,245.0,4.0,Hoàng Mai,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.25,4.0
14.5,92.0,8.0,Hoài Đức,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,5.0,17.0
59.9,260.0,4.0,Hoài Đức,Không rõ,Không nội thất,HĐMB,4.0,33.0,17.0
112.0,286.3,6.0,Long Biên,Tây - Bắc,Cơ bản,Sổ đỏ/Sổ hồng,5.0,18.0,18.0
27.0,130.0,4.0,Hoài Đức,Bắc,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,7.0,13.0
79.5,150.0,5.0,Nam Từ Liêm,Đông - Nam,Không rõ,Sổ đỏ/Sổ hồng,3.0,7.5,20.0
67.0,260.0,4.0,Khác,Đông - Nam,Không nội thất,HĐMB,4.0,26.0,30.0
20.0,350.0,6.0,Khác,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,4.0,15.0,4.0
30.4,80.0,5.0,Hai Bà Trưng,Không rõ,Không rõ,Đang chờ sổ,5.0,5.0,20.0
33.45,192.5,6.0,Khác,Tây - Nam,Không rõ,Sổ đỏ/Sổ hồng,4.0,11.0,12.0
75.0,299.0,4.0,Tây Hồ,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,3.0,11.5,24.0
37.0,288.0,5.0,Khác,Tây - Nam,Không nội thất,HĐMB,4.0,12.0,13.0
70.0,200.0,5.0,Nam Từ Liêm,Không rõ,Không rõ,Không rõ,4.0,10.0,3.5
97.0,150.0,5.0,Nam Từ Liêm,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.5,4.5,3.5
10.0,100.0,6.0,Hà Đông,Nam,Cơ bản,HĐMB,5.0,5.0,14.0
18.0,200.0,4.0,Hà Đông,Tây - Nam,Cơ bản,HĐMB,5.0,10.0,25.0
18.4,200.0,4.0,Hà Đông,Không rõ,Không rõ,HĐMB,3.0,10.0,14.0
18.0,100.0,4.0,Hà Đông,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,4.5,30.0
17.5,360.0,3.0,Khác,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,2.0,11.0,15.0
20.5,144.0,6.0,Hoài Đức,Đông,Cơ bản,Sổ đỏ/Sổ hồng,4.0,9.0,3.25
21.5,144.0,4.0,Hoài Đức,Tây - Nam,Không rõ,Sổ đỏ/Sổ hồng,4.0,9.8,13.0
29.48,102.0,4.5,Bắc Từ Liêm,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,8.0,6.0,5.0
40.0,120.0,5.0,Nam Từ Liêm,Nam,Không nội thất,Sổ đỏ/Sổ hồng,6.0,6.0,3.5
36.0,220.0,5.0,Hà Đông,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,12.0,4.0
23.0,200.0,5.0,Khác,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,3.0,16.0,7.0
130.0,157.7,4.0,Nam Từ Liêm,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.5,4.5,3.5
90.0,180.0,5.0,Tây Hồ,Không rõ,Không rõ,Không rõ,4.0,9.0,30.0
36.0,189.0,4.0,Hà Đông,Đông - Nam,Không rõ,Sổ đỏ/Sổ hồng,5.0,4.5,4.0
68.0,203.0,4.0,Hà Đông,Đông - Nam,Không rõ,Sổ đỏ/Sổ hồng,4.0,18.0,40.0
27.5,170.0,4.0,Hà Đông,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,8.5,12.0
42.5,260.0,4.0,Hà Đông,Không rõ,Không rõ,Không rõ,5.0,4.5,4.0
19.0,70.0,4.0,Hà Đông,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,4.5,4.0
35.0,75.0,5.0,Nam Từ Liêm,Đông,Không rõ,Sổ đỏ/Sổ hồng,4.0,5.3,17.5
18.2,86.0,5.0,Hà Đông,Không rõ,Không rõ,Không rõ,5.0,5.0,4.0
15.5,62.0,6.0,Hà Đông,Không rõ,Không rõ,Không rõ,5.0,5.0,15.0
15.5,62.0,6.0,Hà Đông,Không rõ,Không rõ,Không rõ,5.0,5.0,15.0
79.0,298.0,5.0,Nam Từ Liêm,Không rõ,Không rõ,Không rõ,5.5,4.5,3.5
89.4,251.3,4.0,Khác,Đông,Không rõ,HĐMB,4.0,12.0,24.0
90.0,250.0,4.0,Long Biên,Đông - Bắc,Không rõ,Sổ đỏ/Sổ hồng,5.0,20.0,7.0
13.7,50.0,6.0,Hà Đông,Tây - Bắc,Không rõ,Sổ đỏ/Sổ hồng,5.0,4.77,12.0
